Antecedents,Consequents,Confidence,Lift
CERAMIC CAKE DESIGN SPOTTED PLATE,CERAMIC CAKE BOWL + HANGING CAKES,0.6666666666666666,30.466666666666665
CERAMIC CAKE BOWL + HANGING CAKES,CERAMIC CAKE DESIGN SPOTTED PLATE,0.6,30.466666666666665
CERAMIC CAKE BOWL + HANGING CAKES,STRAWBERRY CERAMIC TRINKET BOX,0.5,9.520833333333334
CERAMIC CAKE DESIGN SPOTTED MUG,CERAMIC CAKE DESIGN SPOTTED PLATE,0.5,25.38888888888889
CERAMIC CAKE DESIGN SPOTTED PLATE,CERAMIC CAKE DESIGN SPOTTED MUG,0.5555555555555555,25.388888888888886
CERAMIC CAKE DESIGN SPOTTED MUG,STRAWBERRY FAIRY CAKE TEAPOT,0.6,19.585714285714285
STRAWBERRY FAIRY CAKE TEAPOT,CERAMIC CAKE DESIGN SPOTTED MUG,0.42857142857142855,19.585714285714285
CERAMIC CAKE DESIGN SPOTTED MUG,TEA TIME OVEN GLOVE,0.5,19.041666666666668
TEA TIME OVEN GLOVE,CERAMIC CAKE DESIGN SPOTTED MUG,0.4166666666666667,19.041666666666668
CERAMIC CAKE DESIGN SPOTTED PLATE,STRAWBERRY CERAMIC TRINKET BOX,0.6666666666666666,12.694444444444445
CERAMIC STRAWBERRY CAKE MONEY BANK,STRAWBERRY CERAMIC TRINKET BOX,0.625,11.901041666666668
CHILDRENS CUTLERY CIRCUS PARADE,CHARLOTTE BAG APPLES DESIGN,0.4117647058823529,6.272549019607843
CHILDRENS CUTLERY RETROSPOT RED,CHARLOTTE BAG APPLES DESIGN,0.5,7.616666666666667
CHARLOTTE BAG APPLES DESIGN,JUMBO BAG APPLES,0.4666666666666667,7.616666666666667
JUMBO BAG APPLES,CHARLOTTE BAG APPLES DESIGN,0.5,7.616666666666667
JUMBO BAG PEARS,CHARLOTTE BAG APPLES DESIGN,0.5384615384615384,8.202564102564104
CHARLOTTE BAG APPLES DESIGN,LUNCH BAG APPLE DESIGN,0.4,6.528571428571429
LUNCH BAG APPLE DESIGN,CHARLOTTE BAG APPLES DESIGN,0.42857142857142855,6.5285714285714285
CHARLOTTE BAG APPLES DESIGN,ROUND SNACK BOXES SET OF 4 FRUITS,0.5,3.173611111111111
CHARLOTTE BAG APPLES DESIGN,ROUND SNACK BOXES SET OF4 WOODLAND,0.6000000000000001,2.448214285714286
CHARLOTTE BAG APPLES DESIGN,WOODLAND CHARLOTTE BAG,0.5,3.939655172413793
CHARLOTTE BAG DOLLY GIRL DESIGN,RED TOADSTOOL LED NIGHT LIGHT,0.625,6.4914772727272725
CHARLOTTE BAG DOLLY GIRL DESIGN,SET/10 RED POLKADOT PARTY CANDLES,0.625,12.982954545454545
CHARLOTTE BAG PINK POLKADOT,JUMBO BAG WOODLAND ANIMALS,0.45454545454545453,4.515810276679842
CHARLOTTE BAG PINK POLKADOT,RED RETROSPOT CHARLOTTE BAG,0.5454545454545454,7.789772727272727
CHARLOTTE BAG PINK POLKADOT,ROUND SNACK BOXES SET OF4 WOODLAND,0.45454545454545453,1.8547077922077921
JUMBO STORAGE BAG SUKI,CHARLOTTE BAG SUKI DESIGN,0.5,10.880952380952381
CHARLOTTE BAG SUKI DESIGN,LUNCH BAG WOODLAND,0.4285714285714286,5.440476190476191
CHARLOTTE BAG SUKI DESIGN,RED TOADSTOOL LED NIGHT LIGHT,0.4285714285714286,4.451298701298701
CHARLOTTE BAG SUKI DESIGN,ROUND SNACK BOXES SET OF4 WOODLAND,0.5714285714285714,2.3316326530612246
STRAWBERRY CHARLOTTE BAG,CHARLOTTE BAG SUKI DESIGN,0.5833333333333334,12.694444444444445
CHARLOTTE BAG VINTAGE ALPHABET,RED RETROSPOT CHARLOTTE BAG,0.42857142857142855,6.120535714285714
CHARLOTTE BAG VINTAGE ALPHABET,ROUND SNACK BOXES SET OF 4 FRUITS,0.5714285714285714,3.6269841269841265
CHARLOTTE BAG VINTAGE ALPHABET,WOODLAND CHARLOTTE BAG,0.6428571428571429,5.065270935960592
RETROSPOT HEART HOT WATER BOTTLE,CHICK GREY HOT WATER BOTTLE,0.5,17.576923076923077
CHILDREN'S CIRCUS PARADE MUG,CHILDS BREAKFAST SET CIRCUS PARADE,0.5,11.425
CHILDREN'S CIRCUS PARADE MUG,COFFEE MUG APPLES DESIGN,0.42857142857142855,6.994897959183674
CHILDREN'S CIRCUS PARADE MUG,PLASTERS IN TIN CIRCUS PARADE,0.42857142857142855,3.6954177897574123
CHILDREN'S CIRCUS PARADE MUG,REGENCY CAKESTAND 3 TIER,0.5714285714285714,4.145124716553288
CHILDREN'S CIRCUS PARADE MUG,ROUND SNACK BOXES SET OF 4 FRUITS,0.5714285714285714,3.6269841269841265
CHILDREN'S CIRCUS PARADE MUG,ROUND SNACK BOXES SET OF4 WOODLAND,0.5714285714285714,2.3316326530612246
CHILDREN'S CIRCUS PARADE MUG,WOODLAND CHARLOTTE BAG,0.5,3.939655172413793
CHILDREN'S SPACEBOY MUG,ROUND SNACK BOXES SET OF 4 FRUITS,0.6153846153846153,3.9059829059829054
CHILDREN'S SPACEBOY MUG,SPACEBOY LUNCH BOX,0.6923076923076923,6.731587561374795
CHILDRENS APRON SPACEBOY DESIGN,CHILDRENS APRON APPLES DESIGN,0.4615384615384615,11.101214574898785
CHILDRENS APRON APPLES DESIGN,ROUND SNACK BOXES SET OF 4 FRUITS,0.4736842105263159,3.0065789473684212
CHILDRENS APRON APPLES DESIGN,ROUND SNACK BOXES SET OF4 WOODLAND,0.5263157894736842,2.1475563909774436
CHILDRENS APRON SPACEBOY DESIGN,PLASTERS IN TIN WOODLAND ANIMALS,0.4615384615384615,3.3479853479853476
CHILDRENS APRON SPACEBOY DESIGN,ROUND SNACK BOXES SET OF 4 FRUITS,0.5384615384615384,3.4177350427350426
CHILDRENS APRON SPACEBOY DESIGN,ROUND SNACK BOXES SET OF4 WOODLAND,0.5384615384615384,2.1971153846153846
CHILDRENS APRON SPACEBOY DESIGN,SPACEBOY LUNCH BOX,0.4615384615384615,4.48772504091653
CHILDRENS CUTLERY DOLLY GIRL,CHILDRENS CUTLERY CIRCUS PARADE,0.4347826086956521,11.687979539641942
CHILDRENS CUTLERY CIRCUS PARADE,CHILDRENS CUTLERY DOLLY GIRL,0.5882352941176471,11.687979539641944
CHILDRENS CUTLERY POLKADOT PINK,CHILDRENS CUTLERY CIRCUS PARADE,0.4615384615384615,12.407239819004523
CHILDRENS CUTLERY CIRCUS PARADE,CHILDRENS CUTLERY SPACEBOY,0.5882352941176471,12.219251336898395
CHILDRENS CUTLERY SPACEBOY,CHILDRENS CUTLERY CIRCUS PARADE,0.45454545454545453,12.219251336898395
CHILDRENS CUTLERY CIRCUS PARADE,JUMBO BAG APPLES,0.4117647058823529,6.720588235294118
CHILDRENS CUTLERY CIRCUS PARADE,LUNCH BOX WITH CUTLERY RETROSPOT,0.47058823529411764,7.415821501014198
CHILDRENS CUTLERY CIRCUS PARADE,PLASTERS IN TIN CIRCUS PARADE,0.47058823529411764,4.057713651498335
CHILDRENS CUTLERY CIRCUS PARADE,ROUND SNACK BOXES SET OF 4 FRUITS,0.4117647058823529,2.6135620915032676
CHILDRENS CUTLERY CIRCUS PARADE,ROUND SNACK BOXES SET OF4 WOODLAND,0.5294117647058824,2.160189075630252
DOLLY GIRL CHILDRENS BOWL,CHILDRENS CUTLERY DOLLY GIRL,0.4166666666666667,8.278985507246377
DOLLY GIRL CHILDRENS CUP,CHILDRENS CUTLERY DOLLY GIRL,0.45454545454545453,9.031620553359684
LUNCH BAG SPACEBOY DESIGN,CHILDRENS CUTLERY DOLLY GIRL,0.42857142857142855,8.515527950310558
CHILDRENS CUTLERY DOLLY GIRL,REGENCY CAKESTAND 3 TIER,0.4347826086956521,3.153899240855762
ROBOT BIRTHDAY CARD,CHILDRENS CUTLERY DOLLY GIRL,0.4,7.947826086956522
ROUND SNACK BOXES SET OF 4 SKULLS,CHILDRENS CUTLERY DOLLY GIRL,0.42857142857142855,8.515527950310558
CHILDRENS CUTLERY DOLLY GIRL,ROUND SNACK BOXES SET OF4 WOODLAND,0.4347826086956521,1.7740683229813663
WOODLAND BUNNIES LOLLY MAKERS,CHILDRENS CUTLERY DOLLY GIRL,0.5555555555555555,11.038647342995167
CHILDRENS CUTLERY POLKADOT PINK,CHILDRENS CUTLERY POLKADOT BLUE,0.6153846153846153,28.12307692307692
CHILDRENS CUTLERY POLKADOT PINK,CHILDRENS CUTLERY SPACEBOY,0.4615384615384615,9.587412587412587
LUNCH BAG PINK POLKADOT,CHILDRENS CUTLERY POLKADOT PINK,0.45454545454545453,15.979020979020978
CHILDRENS CUTLERY RETROSPOT RED,JUMBO BAG APPLES,0.5,8.160714285714286
CHILDRENS CUTLERY RETROSPOT RED,RED RETROSPOT MINI CASES,0.5,7.616666666666667
CHILDRENS CUTLERY RETROSPOT RED,ROUND SNACK BOXES SET OF4 WOODLAND,0.5,2.0401785714285716
CHILDRENS CUTLERY SPACEBOY,REGENCY CAKESTAND 3 TIER,0.4090909090909091,2.9675324675324677
CHILDRENS CUTLERY SPACEBOY,ROUND SNACK BOXES SET OF4 WOODLAND,0.45454545454545453,1.8547077922077921
SPACEBOY BEAKER,CHILDRENS CUTLERY SPACEBOY,0.45454545454545453,9.442148760330578
WOODLAND BUNNIES LOLLY MAKERS,CHILDRENS CUTLERY SPACEBOY,0.5555555555555555,11.540404040404038
CHILDS BREAKFAST SET CIRCUS PARADE,ROUND SNACK BOXES SET OF 4 FRUITS,0.45000000000000007,2.85625
CHILDS BREAKFAST SET CIRCUS PARADE,ROUND SNACK BOXES SET OF4 WOODLAND,0.4,1.6321428571428573
CHILDS BREAKFAST SET SPACEBOY,CHILDS BREAKFAST SET DOLLY GIRL,0.4615384615384615,30.13186813186813
JUMBO STORAGE BAG SUKI,CHOCOLATE BOX RIBBONS,0.5833333333333334,15.681372549019608
CHOCOLATE BOX RIBBONS,JUMBO STORAGE BAG SUKI,0.4117647058823529,15.681372549019608
CHOCOLATE BOX RIBBONS,REGENCY CAKESTAND 3 TIER,0.47058823529411764,3.4136321195144723
CHOCOLATE BOX RIBBONS,ROMANTIC PINKS RIBBONS,0.4117647058823529,18.81764705882353
CHOCOLATE BOX RIBBONS,ROUND SNACK BOXES SET OF 4 FRUITS,0.47058823529411764,2.986928104575163
CHOCOLATE BOX RIBBONS,ROUND SNACK BOXES SET OF4 WOODLAND,0.47058823529411764,1.9201680672268908
SCANDINAVIAN REDS RIBBONS,CHOCOLATE BOX RIBBONS,0.5714285714285714,15.361344537815125
CHRISTMAS CRAFT LITTLE FRIENDS,ROUND SNACK BOXES SET OF4 WOODLAND,0.45454545454545453,1.8547077922077921
CIRCUS PARADE LUNCH BOX,ROUND SNACK BOXES SET OF 4 FRUITS,0.47058823529411764,2.986928104575163
CIRCUS PARADE LUNCH BOX,ROUND SNACK BOXES SET OF4 WOODLAND,0.5294117647058824,2.160189075630252
CIRCUS PARADE LUNCH BOX,SPACEBOY LUNCH BOX,0.47058823529411764,4.575719649561952
COFFEE MUG APPLES DESIGN,COFFEE MUG PEARS  DESIGN,0.5714285714285714,14.507936507936506
OVEN MITT APPLES DESIGN,COFFEE MUG APPLES DESIGN,0.42857142857142855,6.994897959183674
PACK OF 20 NAPKINS RED APPLES,COFFEE MUG APPLES DESIGN,0.4074074074074074,6.6494708994708995
